Aletas,D_in_PVC (mm),D_out_PVC (mm),D_aleta (mm),Proporción Serpentín,C_coil (mm),T_out_hot (°C),UA Total (W/K),Efectividad,Altura Serpentín (m),Número de Vueltas
11,53.6,63.0,8.255,0.3,16.08,19.4795,2.3079,0.0325,0.1824,18.48
11,53.6,63.0,8.89,0.3,16.08,19.4742,2.332,0.0329,0.1824,18.48
11,53.6,63.0,9.525,0.3,16.08,19.4685,2.3577,0.0332,0.1824,18.48
11,53.6,63.0,6.985,0.4,21.44,19.4901,2.26,0.0319,0.1394,13.9653
11,53.6,63.0,7.62,0.4,21.44,19.4855,2.2809,0.0322,0.1394,13.9653
11,53.6,63.0,8.255,0.4,21.44,19.4805,2.3034,0.0325,0.1394,13.9653
11,53.6,63.0,8.89,0.4,21.44,19.4752,2.3274,0.0328,0.1394,13.9653
11,53.6,63.0,9.525,0.4,21.44,19.4695,2.353,0.0332,0.1394,13.9653
11,53.6,63.0,10.16,0.4,21.44,19.4635,2.3802,0.0335,0.1394,13.9653
11,53.6,63.0,10.795,0.4,21.44,19.4572,2.4088,0.0339,0.1394,13.9653
11,53.6,63.0,11.43,0.4,21.44,19.4505,2.439,0.0343,0.1394,13.9653
11,53.6,63.0,12.065,0.4,21.44,19.4435,2.4707,0.0348,0.1394,13.9653
11,53.6,63.0,6.985,0.5,26.8,19.4909,2.2565,0.0318,0.1131,11.2119
11,53.6,63.0,7.62,0.5,26.8,19.4863,2.2773,0.0321,0.1131,11.2119
11,53.6,63.0,8.255,0.5,26.8,19.4813,2.2997,0.0324,0.1131,11.2119
11,53.6,63.0,8.89,0.5,26.8,19.476,2.3237,0.0327,0.1131,11.2119
11,53.6,63.0,9.525,0.5,26.8,19.4704,2.3492,0.0331,0.1131,11.2119
11,53.6,63.0,10.16,0.5,26.8,19.4644,2.3762,0.0335,0.1131,11.2119
11,53.6,63.0,10.795,0.5,26.8,19.4581,2.4048,0.0339,0.1131,11.2119
11,53.6,63.0,11.43,0.5,26.8,19.4514,2.4349,0.0343,0.1131,11.2119
11,53.6,63.0,12.065,0.5,26.8,19.4445,2.4665,0.0347,0.1131,11.2119
11,53.6,63.0,6.985,0.6,32.16,19.4916,2.2534,0.0318,0.0955,9.3613
11,53.6,63.0,7.62,0.6,32.16,19.487,2.2742,0.0321,0.0955,9.3613
11,53.6,63.0,8.255,0.6,32.16,19.482,2.2965,0.0324,0.0955,9.3613
11,53.6,63.0,8.89,0.6,32.16,19.4767,2.3204,0.0327,0.0955,9.3613
11,53.6,63.0,9.525,0.6,32.16,19.4711,2.3459,0.0331,0.0955,9.3613
11,53.6,63.0,10.16,0.6,32.16,19.4651,2.3728,0.0334,0.0955,9.3613
11,53.6,63.0,10.795,0.6,32.16,19.4588,2.4013,0.0338,0.0955,9.3613
11,53.6,63.0,11.43,0.6,32.16,19.4522,2.4313,0.0342,0.0955,9.3613
11,53.6,63.0,12.065,0.6,32.16,19.4453,2.4628,0.0347,0.0955,9.3613
11,53.6,63.0,6.985,0.7,37.52,19.4921,2.2507,0.0317,0.0829,8.0334
11,53.6,63.0,7.62,0.7,37.52,19.4876,2.2715,0.032,0.0829,8.0334
11,53.6,63.0,8.255,0.7,37.52,19.4826,2.2937,0.0323,0.0829,8.0334
11,53.6,63.0,8.89,0.7,37.52,19.4774,2.3176,0.0327,0.0829,8.0334
11,53.6,63.0,9.525,0.7,37.52,19.4717,2.3429,0.033,0.0829,8.0334
11,53.6,63.0,10.16,0.7,37.52,19.4658,2.3698,0.0334,0.0829,8.0334
11,53.6,63.0,10.795,0.7,37.52,19.4595,2.3983,0.0338,0.0829,8.0334
11,53.6,63.0,11.43,0.7,37.52,19.4529,2.4282,0.0342,0.0829,8.0334
11,53.6,63.0,12.065,0.7,37.52,19.446,2.4596,0.0346,0.0829,8.0334
11,53.6,63.0,6.985,0.8,42.88,19.4927,2.2483,0.0317,0.0734,7.0345
11,53.6,63.0,7.62,0.8,42.88,19.4881,2.269,0.032,0.0734,7.0345
11,53.6,63.0,8.255,0.8,42.88,19.4832,2.2912,0.0323,0.0734,7.0345
11,53.6,63.0,8.89,0.8,42.88,19.4779,2.315,0.0326,0.0734,7.0345
11,53.6,63.0,9.525,0.8,42.88,19.4723,2.3403,0.033,0.0734,7.0345
11,53.6,63.0,10.16,0.8,42.88,19.4664,2.3672,0.0334,0.0734,7.0345
11,53.6,63.0,10.795,0.8,42.88,19.4601,2.3955,0.0337,0.0734,7.0345
11,53.6,63.0,11.43,0.8,42.88,19.4535,2.4254,0.0342,0.0734,7.0345
11,53.6,63.0,12.065,0.8,42.88,19.4466,2.4567,0.0346,0.0734,7.0345
11,53.6,63.0,6.985,0.9,48.24,19.4932,2.2462,0.0317,0.0659,6.2562
11,53.6,63.0,7.62,0.9,48.24,19.4886,2.2668,0.032,0.0659,6.2562
11,53.6,63.0,8.255,0.9,48.24,19.4837,2.289,0.0323,0.0659,6.2562
11,53.6,63.0,8.89,0.9,48.24,19.4784,2.3127,0.0326,0.0659,6.2562
11,53.6,63.0,9.525,0.9,48.24,19.4728,2.338,0.0329,0.0659,6.2562
11,53.6,63.0,10.16,0.9,48.24,19.4669,2.3648,0.0333,0.0659,6.2562
11,53.6,63.0,10.795,0.9,48.24,19.4607,2.3931,0.0337,0.0659,6.2562
11,53.6,63.0,11.43,0.9,48.24,19.4541,2.4229,0.0341,0.0659,6.2562
11,53.6,63.0,12.065,0.9,48.24,19.4472,2.4541,0.0346,0.0659,6.2562
12,17.0,20.0,6.985,0.8,13.6,16.052,20.1213,0.2467,0.2131,21.7021
12,17.0,20.0,6.985,0.9,15.3,16.0739,19.9901,0.2454,0.191,19.3873
12,17.0,20.0,7.62,0.9,15.3,16.0474,20.1489,0.247,0.191,19.3873
12,17.0,20.0,8.255,0.9,15.3,16.0193,20.318,0.2488,0.191,19.3873
12,17.0,20.0,8.89,0.9,15.3,15.9897,20.4967,0.2506,0.191,19.3873
12,22.0,25.0,6.985,0.7,15.4,17.4354,12.3152,0.1603,0.1899,19.2662
12,22.0,25.0,7.62,0.7,15.4,17.4149,12.4244,0.1616,0.1899,19.2662
12,22.0,25.0,8.255,0.7,15.4,17.3929,12.5413,0.1629,0.1899,19.2662
12,22.0,25.0,8.89,0.7,15.4,17.3696,12.6656,0.1644,0.1899,19.2662
12,22.0,25.0,6.985,0.8,17.6,17.4463,12.2575,0.1596,0.1676,16.9321
12,22.0,25.0,7.62,0.8,17.6,17.4259,12.3658,0.1609,0.1676,16.9321
12,22.0,25.0,8.255,0.8,17.6,17.4041,12.4816,0.1622,0.1676,16.9321
12,22.0,25.0,8.89,0.8,17.6,17.381,12.6046,0.1637,0.1676,16.9321
12,22.0,25.0,9.525,0.8,17.6,17.3567,12.7347,0.1652,0.1676,16.9321
12,22.0,25.0,10.16,0.8,17.6,17.3311,12.8715,0.1668,0.1676,16.9321
12,22.0,25.0,10.795,0.8,17.6,17.3044,13.0147,0.1685,0.1676,16.9321
12,22.0,25.0,6.985,0.9,19.8,17.4561,12.2056,0.159,0.1501,15.0965
12,22.0,25.0,7.62,0.9,19.8,17.4359,12.3129,0.1603,0.1501,15.0965
12,22.0,25.0,8.255,0.9,19.8,17.4143,12.4277,0.1616,0.1501,15.0965
12,22.0,25.0,8.89,0.9,19.8,17.3913,12.5497,0.163,0.1501,15.0965
12,22.0,25.0,9.525,0.9,19.8,17.3672,12.6786,0.1646,0.1501,15.0965
12,22.0,25.0,10.16,0.9,19.8,17.3418,12.8142,0.1661,0.1501,15.0965
12,22.0,25.0,10.795,0.9,19.8,17.3153,12.9561,0.1678,0.1501,15.0965
12,22.0,25.0,11.43,0.9,19.8,17.2878,13.1039,0.1695,0.1501,15.0965
12,22.0,25.0,12.065,0.9,19.8,17.2593,13.2572,0.1713,0.1501,15.0965
12,27.2,32.0,6.985,0.5,13.6,18.2269,8.2469,0.1108,0.2131,21.7021
12,27.2,32.0,6.985,0.6,16.32,18.2338,8.2125,0.1104,0.1799,18.2174
12,27.2,32.0,7.62,0.6,16.32,18.2184,8.2893,0.1114,0.1799,18.2174
12,27.2,32.0,8.255,0.6,16.32,18.2018,8.3717,0.1124,0.1799,18.2174
12,27.2,32.0,8.89,0.6,16.32,18.1842,8.4595,0.1135,0.1799,18.2174
12,27.2,32.0,9.525,0.6,16.32,18.1656,8.5527,0.1147,0.1799,18.2174
12,27.2,32.0,6.985,0.7,19.04,18.2399,8.1823,0.11,0.1557,15.6844
12,27.2,32.0,7.62,0.7,19.04,18.2245,8.2586,0.111,0.1557,15.6844
12,27.2,32.0,8.255,0.7,19.04,18.2081,8.3404,0.112,0.1557,15.6844
12,27.2,32.0,8.89,0.7,19.04,18.1906,8.4276,0.1131,0.1557,15.6844
12,27.2,32.0,9.525,0.7,19.04,18.1721,8.52,0.1142,0.1557,15.6844
12,27.2,32.0,10.16,0.7,19.04,18.1526,8.6175,0.1155,0.1557,15.6844
12,27.2,32.0,10.795,0.7,19.04,18.1322,8.72,0.1167,0.1557,15.6844
12,27.2,32.0,11.43,0.7,19.04,18.1108,8.8272,0.1181,0.1557,15.6844
12,27.2,32.0,12.065,0.7,19.04,18.0886,8.939,0.1195,0.1557,15.6844
12,27.2,32.0,6.985,0.8,21.76,18.2453,8.1555,0.1097,0.1375,13.7638
12,27.2,32.0,7.62,0.8,21.76,18.23,8.2313,0.1106,0.1375,13.7638
12,27.2,32.0,8.255,0.8,21.76,18.2137,8.3125,0.1116,0.1375,13.7638
12,27.2,32.0,8.89,0.8,21.76,18.1963,8.3991,0.1127,0.1375,13.7638
12,27.2,32.0,9.525,0.8,21.76,18.178,8.4909,0.1139,0.1375,13.7638
12,27.2,32.0,10.16,0.8,21.76,18.1586,8.5877,0.1151,0.1375,13.7638
12,27.2,32.0,10.795,0.8,21.76,18.1383,8.6895,0.1164,0.1375,13.7638
12,27.2,32.0,11.43,0.8,21.76,18.117,8.796,0.1177,0.1375,13.7638
12,27.2,32.0,12.065,0.8,21.76,18.095,8.907,0.1191,0.1375,13.7638
12,27.2,32.0,6.985,0.9,24.48,18.2502,8.1312,0.1094,0.1231,12.259
12,27.2,32.0,7.62,0.9,24.48,18.235,8.2066,0.1103,0.1231,12.259
12,27.2,32.0,8.255,0.9,24.48,18.2188,8.2873,0.1113,0.1231,12.259
12,27.2,32.0,8.89,0.9,24.48,18.2015,8.3734,0.1124,0.1231,12.259
12,27.2,32.0,9.525,0.9,24.48,18.1832,8.4646,0.1135,0.1231,12.259
12,27.2,32.0,10.16,0.9,24.48,18.164,8.5608,0.1148,0.1231,12.259
12,27.2,32.0,10.795,0.9,24.48,18.1438,8.662,0.116,0.1231,12.259
12,27.2,32.0,11.43,0.9,24.48,18.1227,8.7677,0.1173,0.1231,12.259
12,27.2,32.0,12.065,0.9,24.48,18.1007,8.878,0.1187,0.1231,12.259
12,34.0,40.0,6.985,0.4,13.6,18.8158,5.3831,0.074,0.2131,21.7021
12,34.0,40.0,6.985,0.5,17.0,18.8196,5.365,0.0738,0.1731,17.5116
12,34.0,40.0,7.62,0.5,17.0,18.8087,5.4171,0.0745,0.1731,17.5116
12,34.0,40.0,8.255,0.5,17.0,18.7969,5.473,0.0752,0.1731,17.5116
12,34.0,40.0,8.89,0.5,17.0,18.7844,5.5327,0.076,0.1731,17.5116
12,34.0,40.0,9.525,0.5,17.0,18.7711,5.5961,0.0768,0.1731,17.5116
12,34.0,40.0,10.16,0.5,17.0,18.757,5.6632,0.0777,0.1731,17.5116
12,34.0,40.0,6.985,0.6,20.4,18.8229,5.3496,0.0736,0.146,14.6622
12,34.0,40.0,7.62,0.6,20.4,18.812,5.4014,0.0743,0.146,14.6622
12,34.0,40.0,8.255,0.6,20.4,18.8003,5.457,0.075,0.146,14.6622
12,34.0,40.0,8.89,0.6,20.4,18.7878,5.5163,0.0758,0.146,14.6622
12,34.0,40.0,9.525,0.6,20.4,18.7746,5.5793,0.0766,0.146,14.6622
12,34.0,40.0,10.16,0.6,20.4,18.7606,5.646,0.0775,0.146,14.6622
12,34.0,40.0,10.795,0.6,20.4,18.7459,5.7162,0.0784,0.146,14.6622
12,34.0,40.0,11.43,0.6,20.4,18.7305,5.7899,0.0793,0.146,14.6622
12,34.0,40.0,12.065,0.6,20.4,18.7144,5.8671,0.0804,0.146,14.6622
12,34.0,40.0,6.985,0.7,23.8,18.8257,5.3361,0.0734,0.1264,12.6038
12,34.0,40.0,7.62,0.7,23.8,18.8149,5.3876,0.0741,0.1264,12.6038
12,34.0,40.0,8.255,0.7,23.8,18.8033,5.4429,0.0748,0.1264,12.6038
12,34.0,40.0,8.89,0.7,23.8,18.7909,5.5019,0.0756,0.1264,12.6038
12,34.0,40.0,9.525,0.7,23.8,18.7777,5.5646,0.0764,0.1264,12.6038
12,34.0,40.0,10.16,0.7,23.8,18.7638,5.6309,0.0773,0.1264,12.6038
12,34.0,40.0,10.795,0.7,23.8,18.7491,5.7008,0.0782,0.1264,12.6038
12,34.0,40.0,11.43,0.7,23.8,18.7338,5.7741,0.0791,0.1264,12.6038
12,34.0,40.0,12.065,0.7,23.8,18.7178,5.8508,0.0801,0.1264,12.6038
12,34.0,40.0,6.985,0.8,27.2,18.8283,5.324,0.0732,0.1116,11.049
12,34.0,40.0,7.62,0.8,27.2,18.8175,5.3753,0.0739,0.1116,11.049
12,34.0,40.0,8.255,0.8,27.2,18.8059,5.4303,0.0746,0.1116,11.049
12,34.0,40.0,8.89,0.8,27.2,18.7935,5.4891,0.0754,0.1116,11.049
12,34.0,40.0,9.525,0.8,27.2,18.7804,5.5515,0.0762,0.1116,11.049
12,34.0,40.0,10.16,0.8,27.2,18.7666,5.6175,0.0771,0.1116,11.049
12,34.0,40.0,10.795,0.8,27.2,18.752,5.687,0.078,0.1116,11.049
12,34.0,40.0,11.43,0.8,27.2,18.7368,5.76,0.079,0.1116,11.049
12,34.0,40.0,12.065,0.8,27.2,18.7208,5.8363,0.0799,0.1116,11.049
12,34.0,40.0,6.985,0.9,30.6,18.8306,5.3131,0.0731,0.1,9.834
12,34.0,40.0,7.62,0.9,30.6,18.8198,5.3642,0.0738,0.1,9.834
12,34.0,40.0,8.255,0.9,30.6,18.8083,5.419,0.0745,0.1,9.834
12,34.0,40.0,8.89,0.9,30.6,18.796,5.4775,0.0753,0.1,9.834
12,34.0,40.0,9.525,0.9,30.6,18.7829,5.5396,0.0761,0.1,9.834
12,34.0,40.0,10.16,0.9,30.6,18.7691,5.6053,0.0769,0.1,9.834
12,34.0,40.0,10.795,0.9,30.6,18.7546,5.6746,0.0778,0.1,9.834
12,34.0,40.0,11.43,0.9,30.6,18.7394,5.7472,0.0788,0.1,9.834
12,34.0,40.0,12.065,0.9,30.6,18.7236,5.8232,0.0798,0.1,9.834
12,42.6,50.0,6.985,0.4,17.04,19.2191,3.4962,0.0488,0.1728,17.4717
12,42.6,50.0,7.62,0.4,17.04,19.2116,3.5309,0.0493,0.1728,17.4717
12,42.6,50.0,8.255,0.4,17.04,19.2035,3.5683,0.0498,0.1728,17.4717
12,42.6,50.0,8.89,0.4,17.04,19.1948,3.6082,0.0503,0.1728,17.4717
12,42.6,50.0,9.525,0.4,17.04,19.1856,3.6507,0.0509,0.1728,17.4717
12,42.6,50.0,10.16,0.4,17.04,19.1759,3.6956,0.0515,0.1728,17.4717
12,42.6,50.0,6.985,0.5,21.3,19.2208,3.4881,0.0487,0.1402,14.0552
12,42.6,50.0,7.62,0.5,21.3,19.2133,3.5227,0.0492,0.1402,14.0552
12,42.6,50.0,8.255,0.5,21.3,19.2053,3.5599,0.0497,0.1402,14.0552
12,42.6,50.0,8.89,0.5,21.3,19.1967,3.5996,0.0502,0.1402,14.0552
12,42.6,50.0,9.525,0.5,21.3,19.1875,3.6419,0.0508,0.1402,14.0552
12,42.6,50.0,10.16,0.5,21.3,19.1778,3.6866,0.0514,0.1402,14.0552
12,42.6,50.0,10.795,0.5,21.3,19.1676,3.7339,0.052,0.1402,14.0552
12,42.6,50.0,11.43,0.5,21.3,19.1569,3.7835,0.0527,0.1402,14.0552
12,42.6,50.0,12.065,0.5,21.3,19.1456,3.8356,0.0534,0.1402,14.0552
12,42.6,50.0,6.985,0.6,25.56,19.2223,3.4812,0.0486,0.1183,11.7484
12,42.6,50.0,7.62,0.6,25.56,19.2149,3.5157,0.0491,0.1183,11.7484
12,42.6,50.0,8.255,0.6,25.56,19.2068,3.5527,0.0496,0.1183,11.7484
12,42.6,50.0,8.89,0.6,25.56,19.1983,3.5923,0.0501,0.1183,11.7484
12,42.6,50.0,9.525,0.6,25.56,19.1891,3.6343,0.0507,0.1183,11.7484
12,42.6,50.0,10.16,0.6,25.56,19.1795,3.6789,0.0513,0.1183,11.7484
12,42.6,50.0,10.795,0.6,25.56,19.1693,3.726,0.0519,0.1183,11.7484
12,42.6,50.0,11.43,0.6,25.56,19.1586,3.7754,0.0526,0.1183,11.7484
12,42.6,50.0,12.065,0.6,25.56,19.1474,3.8273,0.0533,0.1183,11.7484
12,42.6,50.0,6.985,0.7,29.82,19.2237,3.4752,0.0485,0.1024,10.0886
12,42.6,50.0,7.62,0.7,29.82,19.2162,3.5095,0.049,0.1024,10.0886
12,42.6,50.0,8.255,0.7,29.82,19.2082,3.5464,0.0495,0.1024,10.0886
12,42.6,50.0,8.89,0.7,29.82,19.1997,3.5858,0.05,0.1024,10.0886
12,42.6,50.0,9.525,0.7,29.82,19.1906,3.6277,0.0506,0.1024,10.0886
12,42.6,50.0,10.16,0.7,29.82,19.181,3.6722,0.0512,0.1024,10.0886
12,42.6,50.0,10.795,0.7,29.82,19.1708,3.719,0.0518,0.1024,10.0886
12,42.6,50.0,11.43,0.7,29.82,19.1602,3.7683,0.0525,0.1024,10.0886
12,42.6,50.0,12.065,0.7,29.82,19.149,3.82,0.0532,0.1024,10.0886
12,42.6,50.0,6.985,0.8,34.08,19.2248,3.4698,0.0484,0.0905,8.8382
12,42.6,50.0,7.62,0.8,34.08,19.2174,3.504,0.0489,0.0905,8.8382
12,42.6,50.0,8.255,0.8,34.08,19.2094,3.5408,0.0494,0.0905,8.8382
12,42.6,50.0,8.89,0.8,34.08,19.2009,3.5801,0.0499,0.0905,8.8382
12,42.6,50.0,9.525,0.8,34.08,19.1918,3.6219,0.0505,0.0905,8.8382
12,42.6,50.0,10.16,0.8,34.08,19.1823,3.6661,0.0511,0.0905,8.8382
12,42.6,50.0,10.795,0.8,34.08,19.1722,3.7128,0.0517,0.0905,8.8382
12,42.6,50.0,11.43,0.8,34.08,19.1615,3.7619,0.0524,0.0905,8.8382
12,42.6,50.0,12.065,0.8,34.08,19.1504,3.8134,0.0531,0.0905,8.8382
12,42.6,50.0,6.985,0.9,38.34,19.2259,3.4649,0.0484,0.0812,7.8626
12,42.6,50.0,7.62,0.9,38.34,19.2185,3.499,0.0488,0.0812,7.8626
12,42.6,50.0,8.255,0.9,38.34,19.2105,3.5357,0.0493,0.0812,7.8626
12,42.6,50.0,8.89,0.9,38.34,19.202,3.5748,0.0499,0.0812,7.8626
12,42.6,50.0,9.525,0.9,38.34,19.193,3.6165,0.0504,0.0812,7.8626
12,42.6,50.0,10.16,0.9,38.34,19.1835,3.6606,0.051,0.0812,7.8626
12,42.6,50.0,10.795,0.9,38.34,19.1734,3.7072,0.0517,0.0812,7.8626
12,42.6,50.0,11.43,0.9,38.34,19.1628,3.7562,0.0523,0.0812,7.8626
12,42.6,50.0,12.065,0.9,38.34,19.1517,3.8075,0.053,0.0812,7.8626
12,53.6,63.0,6.985,0.3,16.08,19.4887,2.2663,0.032,0.1824,18.48
12,53.6,63.0,7.62,0.3,16.08,19.4836,2.2892,0.0323,0.1824,18.48
12,53.6,63.0,8.255,0.3,16.08,19.4782,2.3138,0.0326,0.1824,18.48
12,53.6,63.0,8.89,0.3,16.08,19.4724,2.3401,0.033,0.1824,18.48
12,53.6,63.0,9.525,0.3,16.08,19.4662,2.3681,0.0334,0.1824,18.48
12,53.6,63.0,6.985,0.4,21.44,19.4897,2.262,0.0319,0.1394,13.9653
12,53.6,63.0,7.62,0.4,21.44,19.4846,2.2848,0.0322,0.1394,13.9653
12,53.6,63.0,8.255,0.4,21.44,19.4792,2.3093,0.0326,0.1394,13.9653
12,53.6,63.0,8.89,0.4,21.44,19.4734,2.3355,0.0329,0.1394,13.9653
12,53.6,63.0,9.525,0.4,21.44,19.4672,2.3634,0.0333,0.1394,13.9653
12,53.6,63.0,10.16,0.4,21.44,19.4607,2.393,0.0337,0.1394,13.9653
12,53.6,63.0,10.795,0.4,21.44,19.4538,2.4243,0.0341,0.1394,13.9653
12,53.6,63.0,11.43,0.4,21.44,19.4465,2.4572,0.0346,0.1394,13.9653
12,53.6,63.0,12.065,0.4,21.44,19.4389,2.4917,0.0351,0.1394,13.9653
12,53.6,63.0,6.985,0.5,26.8,19.4904,2.2584,0.0318,0.1131,11.2119
12,53.6,63.0,7.62,0.5,26.8,19.4854,2.2811,0.0322,0.1131,11.2119
12,53.6,63.0,8.255,0.5,26.8,19.48,2.3056,0.0325,0.1131,11.2119
12,53.6,63.0,8.89,0.5,26.8,19.4742,2.3317,0.0329,0.1131,11.2119
12,53.6,63.0,9.525,0.5,26.8,19.4681,2.3595,0.0332,0.1131,11.2119
12,53.6,63.0,10.16,0.5,26.8,19.4616,2.389,0.0337,0.1131,11.2119
12,53.6,63.0,10.795,0.5,26.8,19.4547,2.4202,0.0341,0.1131,11.2119
12,53.6,63.0,11.43,0.5,26.8,19.4474,2.453,0.0345,0.1131,11.2119
12,53.6,63.0,12.065,0.5,26.8,19.4398,2.4874,0.035,0.1131,11.2119
12,53.6,63.0,6.985,0.6,32.16,19.4911,2.2553,0.0318,0.0955,9.3613
12,53.6,63.0,7.62,0.6,32.16,19.4861,2.278,0.0321,0.0955,9.3613
12,53.6,63.0,8.255,0.6,32.16,19.4807,2.3024,0.0325,0.0955,9.3613
12,53.6,63.0,8.89,0.6,32.16,19.475,2.3284,0.0328,0.0955,9.3613
12,53.6,63.0,9.525,0.6,32.16,19.4688,2.3562,0.0332,0.0955,9.3613
12,53.6,63.0,10.16,0.6,32.16,19.4623,2.3856,0.0336,0.0955,9.3613
12,53.6,63.0,10.795,0.6,32.16,19.4554,2.4166,0.034,0.0955,9.3613
12,53.6,63.0,11.43,0.6,32.16,19.4482,2.4494,0.0345,0.0955,9.3613
12,53.6,63.0,12.065,0.6,32.16,19.4406,2.4837,0.035,0.0955,9.3613
12,53.6,63.0,6.985,0.7,37.52,19.4917,2.2527,0.0318,0.0829,8.0334
12,53.6,63.0,7.62,0.7,37.52,19.4867,2.2753,0.0321,0.0829,8.0334
12,53.6,63.0,8.255,0.7,37.52,19.4813,2.2996,0.0324,0.0829,8.0334
12,53.6,63.0,8.89,0.7,37.52,19.4756,2.3256,0.0328,0.0829,8.0334
12,53.6,63.0,9.525,0.7,37.52,19.4695,2.3532,0.0332,0.0829,8.0334
12,53.6,63.0,10.16,0.7,37.52,19.463,2.3826,0.0336,0.0829,8.0334
12,53.6,63.0,10.795,0.7,37.52,19.4561,2.4136,0.034,0.0829,8.0334
12,53.6,63.0,11.43,0.7,37.52,19.4489,2.4462,0.0344,0.0829,8.0334
12,53.6,63.0,12.065,0.7,37.52,19.4414,2.4804,0.0349,0.0829,8.0334
12,53.6,63.0,6.985,0.8,42.88,19.4923,2.2502,0.0317,0.0734,7.0345
12,53.6,63.0,7.62,0.8,42.88,19.4873,2.2728,0.032,0.0734,7.0345
12,53.6,63.0,8.255,0.8,42.88,19.4819,2.2971,0.0324,0.0734,7.0345
12,53.6,63.0,8.89,0.8,42.88,19.4762,2.323,0.0327,0.0734,7.0345
12,53.6,63.0,9.525,0.8,42.88,19.47,2.3506,0.0331,0.0734,7.0345
12,53.6,63.0,10.16,0.8,42.88,19.4636,2.3799,0.0335,0.0734,7.0345
12,53.6,63.0,10.795,0.8,42.88,19.4567,2.4108,0.034,0.0734,7.0345
12,53.6,63.0,11.43,0.8,42.88,19.4496,2.4434,0.0344,0.0734,7.0345
12,53.6,63.0,12.065,0.8,42.88,19.442,2.4775,0.0349,0.0734,7.0345
12,53.6,63.0,6.985,0.9,48.24,19.4927,2.2481,0.0317,0.0659,6.2562
12,53.6,63.0,7.62,0.9,48.24,19.4878,2.2706,0.032,0.0659,6.2562
12,53.6,63.0,8.255,0.9,48.24,19.4824,2.2948,0.0324,0.0659,6.2562
12,53.6,63.0,8.89,0.9,48.24,19.4767,2.3207,0.0327,0.0659,6.2562
12,53.6,63.0,9.525,0.9,48.24,19.4706,2.3482,0.0331,0.0659,6.2562
12,53.6,63.0,10.16,0.9,48.24,19.4641,2.3774,0.0335,0.0659,6.2562
12,53.6,63.0,10.795,0.9,48.24,19.4573,2.4083,0.0339,0.0659,6.2562
12,53.6,63.0,11.43,0.9,48.24,19.4501,2.4408,0.0344,0.0659,6.2562
12,53.6,63.0,12.065,0.9,48.24,19.4426,2.4749,0.0348,0.0659,6.2562
13,17.0,20.0,6.985,0.8,13.6,16.0498,20.135,0.2469,0.2131,21.7021
13,17.0,20.0,6.985,0.9,15.3,16.0717,20.0037,0.2455,0.191,19.3873
13,17.0,20.0,7.62,0.9,15.3,16.043,20.1756,0.2473,0.191,19.3873
13,17.0,20.0,8.255,0.9,15.3,16.0126,20.3585,0.2492,0.191,19.3873
13,17.0,20.0,8.89,0.9,15.3,15.9805,20.552,0.2512,0.191,19.3873
13,22.0,25.0,6.985,0.7,15.4,17.4337,12.3245,0.1604,0.1899,19.2662
13,22.0,25.0,7.62,0.7,15.4,17.4114,12.4428,0.1618,0.1899,19.2662
13,22.0,25.0,8.255,0.7,15.4,17.3877,12.5694,0.1633,0.1899,19.2662
13,22.0,25.0,8.89,0.7,15.4,17.3625,12.7039,0.1648,0.1899,19.2662
13,22.0,25.0,6.985,0.8,17.6,17.4445,12.2667,0.1597,0.1676,16.9321
13,22.0,25.0,7.62,0.8,17.6,17.4225,12.384,0.1611,0.1676,16.9321
13,22.0,25.0,8.255,0.8,17.6,17.3989,12.5093,0.1626,0.1676,16.9321
13,22.0,25.0,8.89,0.8,17.6,17.3739,12.6425,0.1641,0.1676,16.9321
13,22.0,25.0,9.525,0.8,17.6,17.3476,12.7833,0.1658,0.1676,16.9321
13,22.0,25.0,10.16,0.8,17.6,17.32,12.9313,0.1675,0.1676,16.9321
13,22.0,25.0,10.795,0.8,17.6,17.2911,13.0861,0.1693,0.1676,16.9321
13,22.0,25.0,6.985,0.9,19.8,17.4544,12.2147,0.1591,0.1501,15.0965
13,22.0,25.0,7.62,0.9,19.8,17.4325,12.3309,0.1605,0.1501,15.0965
13,22.0,25.0,8.255,0.9,19.8,17.4091,12.4552,0.1619,0.1501,15.0965
13,22.0,25.0,8.89,0.9,19.8,17.3843,12.5873,0.1635,0.1501,15.0965
13,22.0,25.0,9.525,0.9,19.8,17.3582,12.7268,0.1651,0.1501,15.0965
13,22.0,25.0,10.16,0.9,19.8,17.3308,12.8734,0.1668,0.1501,15.0965
13,22.0,25.0,10.795,0.9,19.8,17.3022,13.0269,0.1686,0.1501,15.0965
13,22.0,25.0,11.43,0.9,19.8,17.2724,13.1866,0.1705,0.1501,15.0965
13,22.0,25.0,12.065,0.9,19.8,17.2417,13.3523,0.1724,0.1501,15.0965
13,27.2,32.0,6.985,0.5,13.6,18.2256,8.2535,0.1109,0.2131,21.7021
13,27.2,32.0,6.985,0.6,16.32,18.2325,8.219,0.1105,0.1799,18.2174
13,27.2,32.0,7.62,0.6,16.32,18.2158,8.3022,0.1115,0.1799,18.2174
13,27.2,32.0,8.255,0.6,16.32,18.1979,8.3915,0.1126,0.1799,18.2174
13,27.2,32.0,8.89,0.6,16.32,18.1788,8.4866,0.1138,0.1799,18.2174
13,27.2,32.0,9.525,0.6,16.32,18.1587,8.5874,0.1151,0.1799,18.2174
